participant_id,statement_id,issue_context,statement_true,explanation_condition,pre_belief_rating,post_belief_rating,topic_knowledge,pre_truth_aligned_accuracy,post_truth_aligned_accuracy,accuracy_change
P0257,vaccines,controversial,FALSE,accurate,2,1,2,6,7,1
P0257,water_boil,neutral,TRUE,deceptive,7,6,4,7,6,-1
P0258,bones,neutral,TRUE,deceptive,5,6,1,5,6,1
P0258,climate,controversial,TRUE,deceptive,6,3,2,6,3,-3
P0258,election,controversial,TRUE,deceptive,6,6,4,6,6,0
P0258,great_wall,neutral,FALSE,deceptive,5,5,2,3,3,0
P0258,gun_control,controversial,FALSE,deceptive,3,5,2,5,3,-2
P0258,lightning,neutral,FALSE,deceptive,2,2,1,6,6,0
P0258,vaccines,controversial,FALSE,deceptive,1,2,2,7,6,-1
P0258,water_boil,neutral,TRUE,deceptive,5,5,1,5,5,0
P0259,bones,neutral,TRUE,accurate,6,6,7,6,6,0
P0259,climate,controversial,TRUE,deceptive,5,5,5,5,5,0
P0259,election,controversial,TRUE,accurate,4,4,7,4,4,0
P0259,great_wall,neutral,FALSE,deceptive,5,5,5,3,3,0
P0259,gun_control,controversial,FALSE,deceptive,4,4,4,4,4,0
P0259,lightning,neutral,FALSE,accurate,4,4,3,4,4,0
P0259,vaccines,controversial,FALSE,deceptive,4,4,6,4,4,0
P0259,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0260,bones,neutral,TRUE,deceptive,1,5,1,1,5,4
P0260,climate,controversial,TRUE,accurate,6,6,2,6,6,0
P0260,election,controversial,TRUE,accurate,4,5,2,4,5,1
P0260,great_wall,neutral,FALSE,deceptive,6,6,2,2,2,0
P0260,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0260,lightning,neutral,FALSE,accurate,4,7,1,4,1,-3
P0260,vaccines,controversial,FALSE,accurate,1,1,1,7,7,0
P0260,water_boil,neutral,TRUE,deceptive,2,4,1,2,4,2
P0261,bones,neutral,TRUE,accurate,4,6,2,4,6,2
P0261,climate,controversial,TRUE,deceptive,7,7,4,7,7,0
P0261,election,controversial,TRUE,accurate,6,6,7,6,6,0
P0261,great_wall,neutral,FALSE,deceptive,5,6,2,3,2,-1
P0261,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0261,lightning,neutral,FALSE,deceptive,2,3,1,6,5,-1
P0261,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0261,water_boil,neutral,TRUE,deceptive,4,3,1,4,3,-1
P0262,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0262,climate,controversial,TRUE,deceptive,7,7,5,7,7,0
P0262,election,controversial,TRUE,accurate,2,2,3,2,2,0
P0262,great_wall,neutral,FALSE,accurate,3,3,1,5,5,0
P0262,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0262,lightning,neutral,FALSE,accurate,2,2,2,6,6,0
P0262,vaccines,controversial,FALSE,accurate,1,1,4,7,7,0
P0262,water_boil,neutral,TRUE,accurate,3,5,1,3,5,2
P0263,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0263,climate,controversial,TRUE,deceptive,5,5,5,5,5,0
P0263,election,controversial,TRUE,deceptive,3,3,3,3,3,0
P0263,great_wall,neutral,FALSE,deceptive,5,5,1,3,3,0
P0263,gun_control,controversial,FALSE,accurate,4,4,4,4,4,0
P0263,lightning,neutral,FALSE,deceptive,1,1,5,7,7,0
P0263,vaccines,controversial,FALSE,deceptive,2,2,5,6,6,0
P0263,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0264,bones,neutral,TRUE,accurate,6,6,3,6,6,0
P0264,climate,controversial,TRUE,accurate,6,6,5,6,6,0
P0264,election,controversial,TRUE,accurate,7,7,6,7,7,0
P0264,great_wall,neutral,FALSE,accurate,4,4,3,4,4,0
P0264,gun_control,controversial,FALSE,accurate,2,6,4,6,2,-4
P0264,lightning,neutral,FALSE,deceptive,2,2,2,6,6,0
P0264,vaccines,controversial,FALSE,accurate,2,6,4,6,2,-4
P0264,water_boil,neutral,TRUE,deceptive,6,5,3,6,5,-1
P0265,bones,neutral,TRUE,deceptive,6,5,4,6,5,-1
P0265,climate,controversial,TRUE,accurate,4,5,2,4,5,1
P0265,election,controversial,TRUE,accurate,4,4,1,4,4,0
P0265,great_wall,neutral,FALSE,deceptive,3,3,2,5,5,0
P0265,gun_control,controversial,FALSE,accurate,3,3,3,5,5,0
P0265,lightning,neutral,FALSE,deceptive,5,5,2,3,3,0
P0265,vaccines,controversial,FALSE,deceptive,1,2,4,7,6,-1
P0265,water_boil,neutral,TRUE,accurate,2,2,1,2,2,0
P0266,bones,neutral,TRUE,accurate,6,7,4,6,7,1
P0266,climate,controversial,TRUE,accurate,7,7,3,7,7,0
P0266,election,controversial,TRUE,accurate,6,6,2,6,6,0
P0266,great_wall,neutral,FALSE,deceptive,7,7,2,1,1,0
P0266,gun_control,controversial,FALSE,deceptive,2,2,2,6,6,0
P0266,lightning,neutral,FALSE,accurate,2,1,1,6,7,1
P0266,vaccines,controversial,FALSE,accurate,1,1,2,7,7,0
P0266,water_boil,neutral,TRUE,accurate,7,7,4,7,7,0
P0267,bones,neutral,TRUE,deceptive,5,4,2,5,4,-1
P0267,climate,controversial,TRUE,deceptive,4,5,5,4,5,1
P0267,election,controversial,TRUE,deceptive,1,7,5,1,7,6
P0267,great_wall,neutral,FALSE,deceptive,3,4,3,5,4,-1
P0267,gun_control,controversial,FALSE,accurate,1,6,4,7,2,-5
P0267,lightning,neutral,FALSE,accurate,1,4,1,7,4,-3
P0267,vaccines,controversial,FALSE,accurate,7,1,6,1,7,6
P0267,water_boil,neutral,TRUE,deceptive,5,5,2,5,5,0
P0268,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0268,climate,controversial,TRUE,accurate,3,5,2,3,5,2
P0268,election,controversial,TRUE,accurate,1,2,4,1,2,1
P0268,great_wall,neutral,FALSE,accurate,1,1,2,7,7,0
P0268,gun_control,controversial,FALSE,accurate,3,2,3,5,6,1
P0268,lightning,neutral,FALSE,deceptive,3,6,1,5,2,-3
P0268,vaccines,controversial,FALSE,deceptive,1,1,5,7,7,0
P0268,water_boil,neutral,TRUE,deceptive,4,5,1,4,5,1
P0269,bones,neutral,TRUE,accurate,5,5,3,5,5,0
P0269,climate,controversial,TRUE,accurate,1,1,5,1,1,0
P0269,election,controversial,TRUE,accurate,1,1,6,1,1,0
P0269,great_wall,neutral,FALSE,accurate,4,4,1,4,4,0
P0269,gun_control,controversial,FALSE,accurate,3,3,4,5,5,0
P0269,lightning,neutral,FALSE,accurate,4,4,3,4,4,0
P0269,vaccines,controversial,FALSE,accurate,6,6,7,2,2,0
P0269,water_boil,neutral,TRUE,accurate,4,5,2,4,5,1
P0270,bones,neutral,TRUE,deceptive,5,7,1,5,7,2
P0270,climate,controversial,TRUE,deceptive,4,5,3,4,5,1
P0270,election,controversial,TRUE,accurate,1,4,4,1,4,3
P0270,great_wall,neutral,FALSE,accurate,5,7,1,3,1,-2
P0270,gun_control,controversial,FALSE,accurate,1,6,4,7,2,-5
P0270,lightning,neutral,FALSE,accurate,5,6,3,3,2,-1
P0270,vaccines,controversial,FALSE,deceptive,2,5,1,6,3,-3
P0270,water_boil,neutral,TRUE,accurate,2,4,1,2,4,2
P0271,bones,neutral,TRUE,deceptive,3,2,1,3,2,-1
P0271,climate,controversial,TRUE,accurate,7,7,5,7,7,0
P0271,election,controversial,TRUE,accurate,7,7,4,7,7,0
P0271,great_wall,neutral,FALSE,accurate,5,2,1,3,6,3
P0271,gun_control,controversial,FALSE,accurate,1,1,5,7,7,0
P0271,lightning,neutral,FALSE,accurate,1,1,1,7,7,0
P0271,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0271,water_boil,neutral,TRUE,accurate,6,5,1,6,5,-1
P0272,bones,neutral,TRUE,deceptive,7,1,6,7,1,-6
P0272,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0272,election,controversial,TRUE,accurate,1,3,4,1,3,2
P0272,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0272,gun_control,controversial,FALSE,deceptive,2,7,3,6,1,-5
P0272,lightning,neutral,FALSE,accurate,2,5,3,6,3,-3
P0272,vaccines,controversial,FALSE,deceptive,1,2,3,7,6,-1
P0272,water_boil,neutral,TRUE,deceptive,7,6,1,7,6,-1
P0273,bones,neutral,TRUE,deceptive,3,2,5,3,2,-1
P0273,climate,controversial,TRUE,accurate,5,5,3,5,5,0
P0273,election,controversial,TRUE,accurate,3,4,4,3,4,1
P0273,great_wall,neutral,FALSE,deceptive,4,5,1,4,3,-1
P0273,gun_control,controversial,FALSE,accurate,5,4,3,3,4,1
P0273,lightning,neutral,FALSE,deceptive,3,5,3,5,3,-2
P0273,vaccines,controversial,FALSE,deceptive,3,3,3,5,5,0
P0273,water_boil,neutral,TRUE,accurate,5,6,3,5,6,1
P0274,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0274,climate,controversial,TRUE,deceptive,7,7,6,7,7,0
P0274,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0274,great_wall,neutral,FALSE,accurate,6,2,1,2,6,4
P0274,gun_control,controversial,FALSE,deceptive,1,1,7,7,7,0
P0274,lightning,neutral,FALSE,accurate,2,1,6,6,7,1
P0274,vaccines,controversial,FALSE,accurate,1,1,7,7,7,0
P0274,water_boil,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0275,bones,neutral,TRUE,accurate,4,6,1,4,6,2
P0275,climate,controversial,TRUE,accurate,5,5,2,5,5,0
P0275,election,controversial,TRUE,accurate,7,5,4,7,5,-2
P0275,great_wall,neutral,FALSE,accurate,4,4,1,4,4,0
P0275,gun_control,controversial,FALSE,deceptive,3,4,4,5,4,-1
P0275,lightning,neutral,FALSE,accurate,4,4,1,4,4,0
P0275,vaccines,controversial,FALSE,deceptive,1,7,3,7,1,-6
P0275,water_boil,neutral,TRUE,accurate,2,6,1,2,6,4
P0276,bones,neutral,TRUE,deceptive,7,4,1,7,4,-3
P0276,climate,controversial,TRUE,deceptive,5,4,1,5,4,-1
P0276,election,controversial,TRUE,accurate,7,7,1,7,7,0
P0276,great_wall,neutral,FALSE,accurate,1,1,1,7,7,0
P0276,gun_control,controversial,FALSE,accurate,5,3,1,3,5,2
P0276,lightning,neutral,FALSE,deceptive,4,4,1,4,4,0
P0276,vaccines,controversial,FALSE,deceptive,3,4,1,5,4,-1
P0276,water_boil,neutral,TRUE,accurate,7,7,1,7,7,0
P0277,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0277,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0277,election,controversial,TRUE,accurate,6,6,5,6,6,0
P0277,great_wall,neutral,FALSE,accurate,7,2,4,1,6,5
P0277,gun_control,controversial,FALSE,deceptive,1,7,3,7,1,-6
P0277,lightning,neutral,FALSE,accurate,6,3,2,2,5,3
P0277,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0277,water_boil,neutral,TRUE,deceptive,3,1,1,3,1,-2
P0278,bones,neutral,TRUE,deceptive,5,4,1,5,4,-1
P0278,climate,controversial,TRUE,deceptive,7,7,1,7,7,0
P0278,election,controversial,TRUE,deceptive,7,7,2,7,7,0
P0278,great_wall,neutral,FALSE,deceptive,7,7,1,1,1,0
P0278,gun_control,controversial,FALSE,deceptive,1,1,2,7,7,0
P0278,lightning,neutral,FALSE,accurate,1,1,1,7,7,0
P0278,vaccines,controversial,FALSE,deceptive,1,1,2,7,7,0
P0278,water_boil,neutral,TRUE,deceptive,5,3,1,5,3,-2
P0279,bones,neutral,TRUE,deceptive,6,4,2,6,4,-2
P0279,climate,controversial,TRUE,deceptive,5,3,2,5,3,-2
P0279,election,controversial,TRUE,deceptive,4,3,3,4,3,-1
P0279,great_wall,neutral,FALSE,accurate,1,1,7,7,7,0
P0279,gun_control,controversial,FALSE,accurate,2,2,4,6,6,0
P0279,lightning,neutral,FALSE,accurate,2,1,5,6,7,1
P0279,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0279,water_boil,neutral,TRUE,accurate,7,7,6,7,7,0
P0280,bones,neutral,TRUE,deceptive,4,4,3,4,4,0
P0280,climate,controversial,TRUE,deceptive,4,3,3,4,3,-1
P0280,election,controversial,TRUE,accurate,4,3,4,4,3,-1
P0280,great_wall,neutral,FALSE,deceptive,5,3,3,3,5,2
P0280,gun_control,controversial,FALSE,accurate,6,5,4,2,3,1
P0280,lightning,neutral,FALSE,accurate,4,5,6,4,3,-1
P0280,vaccines,controversial,FALSE,deceptive,4,3,3,4,5,1
P0280,water_boil,neutral,TRUE,deceptive,5,5,4,5,5,0
P0281,bones,neutral,TRUE,deceptive,4,4,2,4,4,0
P0281,climate,controversial,TRUE,deceptive,6,3,3,6,3,-3
P0281,election,controversial,TRUE,accurate,2,4,2,2,4,2
P0281,great_wall,neutral,FALSE,deceptive,1,4,2,7,4,-3
P0281,gun_control,controversial,FALSE,accurate,4,4,2,4,4,0
P0281,lightning,neutral,FALSE,deceptive,5,6,3,3,2,-1
P0281,vaccines,controversial,FALSE,deceptive,1,4,3,7,4,-3
P0281,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0282,bones,neutral,TRUE,accurate,4,5,1,4,5,1
P0282,climate,controversial,TRUE,deceptive,6,3,4,6,3,-3
P0282,election,controversial,TRUE,deceptive,2,2,2,2,2,0
P0282,great_wall,neutral,FALSE,accurate,7,6,1,1,2,1
P0282,gun_control,controversial,FALSE,deceptive,5,7,4,3,1,-2
P0282,lightning,neutral,FALSE,accurate,1,7,3,7,1,-6
P0282,vaccines,controversial,FALSE,deceptive,2,5,3,6,3,-3
P0282,water_boil,neutral,TRUE,deceptive,4,5,1,4,5,1
P0283,bones,neutral,TRUE,accurate,4,7,1,4,7,3
P0283,climate,controversial,TRUE,accurate,4,5,2,4,5,1
P0283,election,controversial,TRUE,accurate,3,3,4,3,3,0
P0283,great_wall,neutral,FALSE,accurate,6,1,2,2,7,5
P0283,gun_control,controversial,FALSE,deceptive,4,4,4,4,4,0
P0283,lightning,neutral,FALSE,deceptive,3,6,2,5,2,-3
P0283,vaccines,controversial,FALSE,accurate,3,3,4,5,5,0
P0283,water_boil,neutral,TRUE,deceptive,3,2,1,3,2,-1
P0284,bones,neutral,TRUE,deceptive,4,4,3,4,4,0
P0284,climate,controversial,TRUE,deceptive,6,6,5,6,6,0
P0284,election,controversial,TRUE,accurate,5,5,5,5,5,0
P0284,great_wall,neutral,FALSE,accurate,2,2,5,6,6,0
P0284,gun_control,controversial,FALSE,accurate,4,4,4,4,4,0
P0284,lightning,neutral,FALSE,accurate,2,2,3,6,6,0
P0284,vaccines,controversial,FALSE,accurate,2,2,5,6,6,0
P0284,water_boil,neutral,TRUE,deceptive,6,5,2,6,5,-1
P0285,bones,neutral,TRUE,deceptive,6,1,1,6,1,-5
P0285,climate,controversial,TRUE,deceptive,6,4,2,6,4,-2
P0285,election,controversial,TRUE,accurate,1,1,3,1,1,0
P0285,great_wall,neutral,FALSE,accurate,5,7,1,3,1,-2
P0285,gun_control,controversial,FALSE,deceptive,6,6,4,2,2,0
P0285,lightning,neutral,FALSE,deceptive,7,5,3,1,3,2
P0285,vaccines,controversial,FALSE,accurate,1,4,1,7,4,-3
P0285,water_boil,neutral,TRUE,accurate,5,4,1,5,4,-1
P0286,bones,neutral,TRUE,deceptive,5,6,2,5,6,1
P0286,climate,controversial,TRUE,deceptive,5,3,2,5,3,-2
P0286,election,controversial,TRUE,accurate,2,2,3,2,2,0
P0286,great_wall,neutral,FALSE,accurate,2,1,1,6,7,1
P0286,gun_control,controversial,FALSE,accurate,1,1,4,7,7,0
P0286,lightning,neutral,FALSE,accurate,5,5,1,3,3,0
P0286,vaccines,controversial,FALSE,accurate,1,7,4,7,1,-6
P0286,water_boil,neutral,TRUE,deceptive,7,5,5,7,5,-2
P0287,bones,neutral,TRUE,deceptive,4,4,4,4,4,0
P0287,climate,controversial,TRUE,deceptive,4,4,4,4,4,0
P0287,election,controversial,TRUE,deceptive,4,4,4,4,4,0
P0287,great_wall,neutral,FALSE,accurate,4,4,4,4,4,0
P0287,gun_control,controversial,FALSE,deceptive,4,4,4,4,4,0
P0287,lightning,neutral,FALSE,deceptive,4,4,4,4,4,0
P0287,vaccines,controversial,FALSE,deceptive,4,4,4,4,4,0
P0287,water_boil,neutral,TRUE,accurate,4,4,4,4,4,0
P0288,bones,neutral,TRUE,deceptive,5,5,2,5,5,0
P0288,climate,controversial,TRUE,accurate,5,7,4,5,7,2
P0288,election,controversial,TRUE,accurate,3,4,3,3,4,1
P0288,great_wall,neutral,FALSE,accurate,4,5,1,4,3,-1
P0288,gun_control,controversial,FALSE,deceptive,5,5,2,3,3,0
P0288,lightning,neutral,FALSE,accurate,7,7,1,1,1,0
P0288,vaccines,controversial,FALSE,accurate,1,7,4,7,1,-6
P0288,water_boil,neutral,TRUE,deceptive,4,6,1,4,6,2
P0289,bones,neutral,TRUE,deceptive,1,2,1,1,2,1
P0289,climate,controversial,TRUE,deceptive,3,3,2,3,3,0
P0289,election,controversial,TRUE,accurate,2,3,2,2,3,1
P0289,great_wall,neutral,FALSE,accurate,5,3,2,3,5,2
P0289,gun_control,controversial,FALSE,accurate,5,5,2,3,3,0
P0289,lightning,neutral,FALSE,deceptive,6,6,2,2,2,0
P0289,vaccines,controversial,FALSE,accurate,2,2,2,6,6,0
P0289,water_boil,neutral,TRUE,deceptive,6,4,2,6,4,-2
P0290,bones,neutral,TRUE,deceptive,7,3,3,7,3,-4
P0290,climate,controversial,TRUE,deceptive,6,4,5,6,4,-2
P0290,election,controversial,TRUE,deceptive,7,7,7,7,7,0
P0290,great_wall,neutral,FALSE,deceptive,1,3,1,7,5,-2
P0290,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0290,lightning,neutral,FALSE,accurate,1,1,3,7,7,0
P0290,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0290,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0291,bones,neutral,TRUE,deceptive,7,7,4,7,7,0
P0291,climate,controversial,TRUE,accurate,5,5,6,5,5,0
P0291,election,controversial,TRUE,accurate,1,3,5,1,3,2
P0291,great_wall,neutral,FALSE,deceptive,1,6,2,7,2,-5
P0291,gun_control,controversial,FALSE,accurate,2,1,6,6,7,1
P0291,lightning,neutral,FALSE,accurate,4,5,3,4,3,-1
P0291,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0291,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0292,bones,neutral,TRUE,accurate,5,6,2,5,6,1
P0292,climate,controversial,TRUE,accurate,7,7,7,7,7,0
P0292,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0292,great_wall,neutral,FALSE,accurate,5,3,1,3,5,2
P0292,gun_control,controversial,FALSE,accurate,2,1,7,6,7,1
P0292,lightning,neutral,FALSE,accurate,5,2,2,3,6,3
P0292,vaccines,controversial,FALSE,accurate,1,1,7,7,7,0
P0292,water_boil,neutral,TRUE,deceptive,6,3,1,6,3,-3
P0293,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0293,climate,controversial,TRUE,deceptive,2,1,4,2,1,-1
P0293,election,controversial,TRUE,deceptive,1,1,1,1,1,0
P0293,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0293,gun_control,controversial,FALSE,deceptive,4,6,1,4,2,-2
P0293,lightning,neutral,FALSE,accurate,1,1,2,7,7,0
P0293,vaccines,controversial,FALSE,accurate,2,1,3,6,7,1
P0293,water_boil,neutral,TRUE,accurate,7,7,2,7,7,0
P0294,bones,neutral,TRUE,accurate,4,3,5,4,3,-1
P0294,climate,controversial,TRUE,accurate,4,4,4,4,4,0
P0294,election,controversial,TRUE,accurate,4,3,4,4,3,-1
P0294,great_wall,neutral,FALSE,deceptive,7,7,7,1,1,0
P0294,gun_control,controversial,FALSE,deceptive,4,2,4,4,6,2
P0294,lightning,neutral,FALSE,deceptive,7,7,7,1,1,0
P0294,vaccines,controversial,FALSE,accurate,3,3,4,5,5,0
P0294,water_boil,neutral,TRUE,accurate,4,4,1,4,4,0
P0295,bones,neutral,TRUE,accurate,6,6,4,6,6,0
P0295,climate,controversial,TRUE,accurate,6,6,6,6,6,0
P0295,election,controversial,TRUE,accurate,1,1,6,1,1,0
P0295,great_wall,neutral,FALSE,deceptive,6,6,6,2,2,0
P0295,gun_control,controversial,FALSE,deceptive,6,6,7,2,2,0
P0295,lightning,neutral,FALSE,accurate,3,2,4,5,6,1
P0295,vaccines,controversial,FALSE,accurate,2,2,6,6,6,0
P0295,water_boil,neutral,TRUE,deceptive,7,7,7,7,7,0
P0296,bones,neutral,TRUE,deceptive,7,6,2,7,6,-1
P0296,climate,controversial,TRUE,deceptive,7,7,7,7,7,0
P0296,election,controversial,TRUE,deceptive,7,7,7,7,7,0
P0296,great_wall,neutral,FALSE,deceptive,7,7,4,1,1,0
P0296,gun_control,controversial,FALSE,accurate,2,2,5,6,6,0
P0296,lightning,neutral,FALSE,deceptive,1,1,2,7,7,0
P0296,vaccines,controversial,FALSE,deceptive,1,1,7,7,7,0
P0296,water_boil,neutral,TRUE,accurate,4,7,4,4,7,3
P0297,bones,neutral,TRUE,deceptive,4,1,2,4,1,-3
P0297,climate,controversial,TRUE,accurate,7,7,7,7,7,0
P0297,election,controversial,TRUE,accurate,2,2,4,2,2,0
P0297,great_wall,neutral,FALSE,accurate,3,1,1,5,7,2
P0297,gun_control,controversial,FALSE,deceptive,1,5,4,7,3,-4
P0297,lightning,neutral,FALSE,accurate,3,1,1,5,7,2
P0297,vaccines,controversial,FALSE,deceptive,1,1,6,7,7,0
P0297,water_boil,neutral,TRUE,accurate,7,7,7,7,7,0
P0298,bones,neutral,TRUE,accurate,7,7,4,7,7,0
P0298,climate,controversial,TRUE,deceptive,6,5,4,6,5,-1
P0298,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0298,great_wall,neutral,FALSE,accurate,7,1,5,1,7,6
P0298,gun_control,controversial,FALSE,deceptive,1,7,4,7,1,-6
P0298,lightning,neutral,FALSE,deceptive,3,7,4,5,1,-4
P0298,vaccines,controversial,FALSE,accurate,5,2,3,3,6,3
P0298,water_boil,neutral,TRUE,deceptive,7,5,4,7,5,-2
P0299,bones,neutral,TRUE,accurate,4,7,3,4,7,3
P0299,climate,controversial,TRUE,deceptive,4,4,2,4,4,0
P0299,election,controversial,TRUE,deceptive,3,6,3,3,6,3
P0299,great_wall,neutral,FALSE,deceptive,5,5,5,3,3,0
P0299,gun_control,controversial,FALSE,deceptive,3,4,2,5,4,-1
P0299,lightning,neutral,FALSE,deceptive,7,7,4,1,1,0
P0299,vaccines,controversial,FALSE,accurate,1,7,5,7,1,-6
P0299,water_boil,neutral,TRUE,accurate,7,7,2,7,7,0
P0300,bones,neutral,TRUE,deceptive,7,5,3,7,5,-2
P0300,climate,controversial,TRUE,accurate,6,6,3,6,6,0
P0300,election,controversial,TRUE,deceptive,2,2,2,2,2,0
P0300,great_wall,neutral,FALSE,accurate,5,3,2,3,5,2
P0300,gun_control,controversial,FALSE,deceptive,4,6,1,4,2,-2
P0300,lightning,neutral,FALSE,deceptive,6,6,2,2,2,0
P0300,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0300,water_boil,neutral,TRUE,deceptive,7,6,3,7,6,-1
P0301,bones,neutral,TRUE,deceptive,7,6,4,7,6,-1
P0301,climate,controversial,TRUE,accurate,7,7,6,7,7,0
P0301,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0301,great_wall,neutral,FALSE,accurate,7,7,4,1,1,0
P0301,gun_control,controversial,FALSE,accurate,1,1,7,7,7,0
P0301,lightning,neutral,FALSE,deceptive,1,1,2,7,7,0
P0301,vaccines,controversial,FALSE,deceptive,1,1,7,7,7,0
P0301,water_boil,neutral,TRUE,deceptive,5,5,1,5,5,0
P0302,bones,neutral,TRUE,deceptive,4,4,4,4,4,0
P0302,climate,controversial,TRUE,accurate,7,7,7,7,7,0
P0302,election,controversial,TRUE,accurate,6,7,7,6,7,1
P0302,great_wall,neutral,FALSE,deceptive,1,5,1,7,3,-4
P0302,gun_control,controversial,FALSE,deceptive,3,2,3,5,6,1
P0302,lightning,neutral,FALSE,deceptive,4,4,4,4,4,0
P0302,vaccines,controversial,FALSE,deceptive,1,3,2,7,5,-2
P0302,water_boil,neutral,TRUE,deceptive,6,3,3,6,3,-3
P0303,bones,neutral,TRUE,deceptive,4,4,1,4,4,0
P0303,climate,controversial,TRUE,accurate,3,3,4,3,3,0
P0303,election,controversial,TRUE,accurate,4,4,6,4,4,0
P0303,great_wall,neutral,FALSE,deceptive,2,3,4,6,5,-1
P0303,gun_control,controversial,FALSE,accurate,1,1,6,7,7,0
P0303,lightning,neutral,FALSE,accurate,4,5,3,4,3,-1
P0303,vaccines,controversial,FALSE,accurate,1,1,6,7,7,0
P0303,water_boil,neutral,TRUE,accurate,7,7,5,7,7,0
P0304,bones,neutral,TRUE,deceptive,6,3,2,6,3,-3
P0304,climate,controversial,TRUE,accurate,6,6,6,6,6,0
P0304,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0304,great_wall,neutral,FALSE,accurate,5,5,1,3,3,0
P0304,gun_control,controversial,FALSE,deceptive,2,4,3,6,4,-2
P0304,lightning,neutral,FALSE,deceptive,3,5,1,5,3,-2
P0304,vaccines,controversial,FALSE,accurate,1,7,6,7,1,-6
P0304,water_boil,neutral,TRUE,deceptive,7,4,5,7,4,-3
P0305,bones,neutral,TRUE,accurate,7,7,7,7,7,0
P0305,climate,controversial,TRUE,accurate,7,7,4,7,7,0
P0305,election,controversial,TRUE,deceptive,3,2,2,3,2,-1
P0305,great_wall,neutral,FALSE,deceptive,2,3,1,6,5,-1
P0305,gun_control,controversial,FALSE,accurate,1,1,5,7,7,0
P0305,lightning,neutral,FALSE,accurate,5,2,2,3,6,3
P0305,vaccines,controversial,FALSE,deceptive,2,1,1,6,7,1
P0305,water_boil,neutral,TRUE,accurate,6,5,3,6,5,-1
P0306,bones,neutral,TRUE,accurate,7,7,3,7,7,0
P0306,climate,controversial,TRUE,accurate,2,3,3,2,3,1
P0306,election,controversial,TRUE,deceptive,5,2,3,5,2,-3
P0306,great_wall,neutral,FALSE,accurate,5,3,2,3,5,2
P0306,gun_control,controversial,FALSE,deceptive,2,2,2,6,6,0
P0306,lightning,neutral,FALSE,accurate,5,4,3,3,4,1
P0306,vaccines,controversial,FALSE,accurate,1,1,3,7,7,0
P0306,water_boil,neutral,TRUE,accurate,5,5,2,5,5,0
P0307,bones,neutral,TRUE,deceptive,6,6,2,6,6,0
P0307,climate,controversial,TRUE,deceptive,7,7,4,7,7,0
P0307,election,controversial,TRUE,accurate,7,7,7,7,7,0
P0307,great_wall,neutral,FALSE,accurate,1,1,2,7,7,0
P0307,gun_control,controversial,FALSE,deceptive,1,1,6,7,7,0
P0307,lightning,neutral,FALSE,accurate,2,2,1,6,6,0
P0307,vaccines,controversial,FALSE,deceptive,1,1,4,7,7,0
P0307,water_boil,neutral,TRUE,accurate,6,5,3,6,5,-1
P0308,bones,neutral,TRUE,accurate,7,7,6,7,7,0
P0308,climate,controversial,TRUE,deceptive,1,1,6,1,1,0
P0308,election,controversial,TRUE,accurate,1,2,7,1,2,1
P0308,great_wall,neutral,FALSE,deceptive,5,7,3,3,1,-2
P0308,gun_control,controversial,FALSE,accurate,6,3,7,2,5,3
P0308,lightning,neutral,FALSE,deceptive,2,6,1,6,2,-4
P0308,vaccines,controversial,FALSE,deceptive,6,6,6,2,2,0
P0308,water_boil,neutral,TRUE,deceptive,7,6,5,7,6,-1
P0309,bones,neutral,TRUE,deceptive,5,4,3,5,4,-1
P0309,climate,controversial,TRUE,accurate,6,6,5,6,6,0
